Id,SalePrice
2735,135819.07913033437
2736,147559.98938520538
2737,122576.86512318041
2738,133462.16596026873
2739,161335.80274105424
2740,131174.1469357242
2741,145829.60510295874
2742,151180.84675014732
2743,148802.85663534692
2744,148566.10470034232
2745,136638.34562396252
2746,129912.62847681121
2747,145143.4349342866
2748,125549.28944515044
2749,132502.07172714977
2750,131881.46877405568
2751,133527.23440270693
2752,203437.99364666056
2753,153851.65501347245
2754,219438.35635608682
2755,124160.41636636133
2756,96454.75795840188
2757,87025.66904226392
2758,84193.12757489765
2759,154452.95718317214
2760,144125.40190916506
2761,147600.1611302487
2762,144766.92674927713
2763,191814.70660803874
2764,166702.07381971236
2765,245742.31046553407
2766,135305.51161292175
2767,92845.53656624028
2768,131244.86271051693
2769,129182.72340492095
2770,144332.4530629199
2771,123025.51721183425
2772,125184.18887018687
2773,152428.20676517588
2774,131935.91016671943
2775,131511.88100053783
2776,131193.97389577382
2777,134331.61481533086
2778,112941.87013275395
2779,133515.25910818376
2780,112544.73809780611
2781,99631.10115142263
2782,99666.40504983277
2783,106050.32479549883
2784,124517.62139457623
2785,143576.42137014522
2786,74306.90238941852
2787,121047.0212951675
2788,84968.87290214957
2789,175621.7267456945
2790,102277.78068100735
2791,115396.10816801348
2792,84081.38423087847
2793,158642.55950313344
2794,103088.04705276567
2795,115689.92779138927
2796,103836.26227656759
2797,189018.56945866422
2798,127616.80912705773
2799,125024.36459029709
2800,81941.42291484024
2801,114738.5647865535
2802,136152.33269584275
2803,152571.48818475814
2804,134583.1799064982
2805,110843.56895520624
2806,88561.3158730798
2807,143135.63474297037
2808,152216.62428303843
2809,130689.10768341275
2810,135114.73670496317
2811,170554.03458337864
2812,148877.02487579
2813,154326.5291839014
2814,153816.02866846486
2815,110635.24540166184
2816,215947.22474532822
2817,152821.51416123664
2818,133187.87381538603
2819,150924.24425597765
2820,145411.51260152977
2821,118347.40223837529
2822,191522.08735785467
2823,258962.07667532304
2824,182168.58259879993
2825,165249.1631208791
2826,129911.07635900346
2827,141851.34159736446
2828,225460.18395157927
2829,187175.42663869605
2830,230378.35019788158
2831,184058.4883935695
2832,251835.90186716756
2833,261651.36498977392
2834,216392.15648782358
2835,216259.00524074712
2836,198300.03722754275
2837,168176.92873558434
2838,151104.9228343399
2839,185497.72405510966
2840,197695.64322048024
2841,199864.12748940848
2842,222333.27687395454
2843,139922.5081254611
2844,158875.88069544983
2845,119030.30337349781
2846,200613.1051357373
2847,205425.72200416354
2848,195124.7367619965
2849,211510.45659178073
2850,285290.53022463224
2851,234885.00808298666
2852,251001.24613593315
2853,234371.86883456746
2854,141442.2022347042
2855,200709.09217930184
2856,204400.95225925985
2857,186209.81976720598
2858,197361.49539798617
2859,137506.66156034154
2860,128656.03460201145
2861,128381.30734760976
2862,201523.20958683212
2863,127238.59117890535
2864,243486.6956688206
2865,146694.9795764666
2866,138490.35245725833
2867,94139.50545135316
2868,121815.80833986055
2869,131564.60404920758
2870,153392.29141572173
2871,107710.89633829134
2872,67604.93614077225
2873,122241.54057771362
2874,140188.90596831284
2875,121412.00038486147
2876,152332.72884401778
2877,126236.87627100293
2878,155396.4008785008
2879,141007.57422625355
2880,106823.94504074096
2881,144711.59653383927
2882,148147.25980789211
2883,167259.01236282763
2884,176123.50215731334
2885,172629.82381395495
2886,184888.75430412873
2887,113485.33021073439
2888,120942.00101228408
2889,73858.89307607492
2890,89149.59548638469
2891,136734.08794456194
2892,82322.02484141977
2893,107940.76647326247
2894,76431.38294927812
2895,259733.26165395003
2896,257641.28395877802
2897,189542.96617262482
2898,140533.88266940005
2899,211706.54131947266
2900,156250.93401511188
2901,175007.26861968546
2902,189713.73244773637
2903,324390.0762306749
2904,330681.466319987
2905,118207.87404158403
2906,205931.72846826309
2907,117203.21218397845
2908,125096.19253004907
2909,142896.71225677303
2910,84488.55258147039
2911,93032.02061482286
2912,148392.43168700964
2913,95140.22039535824
2914,92771.44901962359
2915,92788.53663056283
2916,93537.04046838052
2917,166255.62543028235
2918,117635.01624412912
2919,242579.51715675666
